Depth Shifted To Core (ft),DTCO,DTSM,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2
10395.4,80.3683,152.5545,4.399,5.0682,5.0617,5.0118,5.0715,4.6212,6.6035,6.1158,5.9596,5.9568,4.394,5.1616,5.1789,5.479,5.7417,199.5299,5.3939,3.1912,0.1609,0.0273,0.033,0.0662,0.045,0.0014,0,0.0002,0.0016,1781.8168,975.5509,0.0138,0.0044,0.0008,0.1144,2507.238,183.3412,1.5071,-0.0217,0.0824,0.1785,0.2121,0.0782,0.0422,0.0415,2.0535,0.2834,0.0315,0.005,88.7069,63.5495,0.7206,2.4804,79.1791,76.8885,182.2964,10.2571,0.0247,0.2362,76.2697,7.4006,6.5495,0.2151,-0.0746,0.2237,0.0731,0.0685,0.2356,0.2221,9.0342,7.7088,0.1812,0.2979,2.7637,2.4048,2.569,0.0001,9.3404,9.5209,-207.4099,-206.7358,4.6399,4.429,-999.25,0.1747,5118.5,0.2235,0.0386,0.3931,0.0589,0.5094
10395.9,80.3011,152.9656,4.3699,4.813,4.7731,4.7559,4.8,4.2111,4.3362,4.2053,5.098,5.0717,4.3923,4.8306,4.6153,4.7297,4.761,210.2632,4.7734,3.3502,0.173,0.0341,0.036,0.0648,0.0542,0.0061,0.0001,0.0012,0.0005,2014.579,893.7474,0.024,0.0044,0.0008,0.1269,2431.1719,183.3412,1.5418,-0.022,0.1078,0.0466,0.1394,0.0826,0.043,0.0435,0,0.2752,0.0357,0.0055,89.8232,61.2084,0.7596,2.4573,80.0587,78.5647,182.2964,10.2918,-0.0242,0.1225,76.2696,7.3289,6.4858,0.2852,-0.8935,0.2485,0.1278,0.3219,0.2627,0.2694,8.3686,8.421,0.2023,0.6794,2.7725,2.6302,2.5257,0.0001,9.2493,9.3127,-206.6696,-206.7528,4.0739,4.5511,-999.25,0.197,5065,0.2486,0.0406,0.4198,0.0669,0.4727
10396.4,82.3404,151.3744,4.3012,4.593,4.6446,4.5724,4.4965,4.7046,4.3332,4.3778,5.1024,5.0685,4.554,4.6123,4.6572,4.2797,4.7676,218.7046,4.4122,3.5038,0.1997,0.0391,0.0413,0.0739,0.0663,0.0091,0.0019,0.0006,0.0001,1966.8137,827.8413,0.0327,0.0045,0.0008,0.152,2349.2893,183.3412,1.538,-0.0218,0.1378,0.087,0.0662,0.0859,0.0344,0.0461,0.1433,0.2788,0.0322,0.0058,91.0929,61.2084,0.7789,2.2689,81.2035,79.3332,182.2964,10.288,-0.0654,0.0068,87.669,7.393,6.5428,0.2953,-1.2575,0.2693,0.291,0.8606,0.26,0.2763,8.2802,8.5302,0.2232,0.5174,2.7717,2.5612,2.4743,0.0222,9.3309,8.1236,-206.5313,-206.7934,4.0767,4.7785,-999.25,0.2324,5066.3335,0.2693,0.0176,0.4416,0.0602,0.4806
10396.9,91.9007,167.9024,4.2169,4.4413,4.3236,4.259,4.1595,4.3559,4.2153,4.768,5.2312,5.1809,4.4097,4.6132,4.2159,4.1872,4.1747,234.7971,4.0296,3.6102,0.233,0.0412,0.0481,0.0889,0.0792,0.0089,0.0039,0.0001,0,1913.5873,824.3626,0.0372,0.0046,0.0008,0.181,2290.4314,183.3412,1.538,-0.0219,0.1614,0.0911,0.0181,0.0853,0.0342,0.046,3.3451,0.2799,0.0303,0.0054,94.7313,61.2084,0.7547,2.3418,84.447,81.242,182.2964,10.288,-0.0825,-0.0326,79.864,2.7134,3.0421,0.2427,-0.9908,0.2598,0.5581,1.3684,0.2587,0.2509,7.7234,7.9842,0.227,0.1905,2.7693,2.5543,2.4339,0.0439,6.3564,6.9855,-206.7643,-206.8101,3.2613,4.9856,-999.25,0.2702,4968.8335,0.2596,0.017,0.4374,0.0567,0.4889
10397.4,91.7124,160.0374,4.0549,4.3217,4.244,4.1546,4.0211,4.2015,4.974,4.2563,3.9097,3.8773,4.2077,4.4009,4.2072,4.0741,3.9966,240.7,3.6745,3.6411,0.2593,0.04,0.0533,0.1024,0.09,0.0063,0.0043,0.0005,0,1865.5061,825.6653,0.0376,0.0047,0.0008,0.2036,2295.4167,183.3412,1.6158,-0.0225,0.1375,0.1751,0.0589,0.0763,0.0447,0.0418,6.4509,0.2826,0.0235,0.0041,92.3834,61.2084,0.7001,2.3857,82.086,84.3561,182.2964,10.3658,-0.0603,0.0582,86,4.9388,4.464,0.2584,-0.6056,0.2594,0.8277,1.6322,0.2572,0.2627,6.7772,6.776,0.2182,0,2.7553,2.4105,2.4749,0.0372,6.5691,7.5198,-206.5037,-206.8373,2.6956,5.1594,-999.25,0.2969,4930,0.2592,0.0453,0.3834,0.044,0.5272
10397.9,91.7058,160.3276,3.9787,4.3465,4.261,4.149,3.9861,3.834,4.1646,3.3137,2.9679,2.9523,4.0937,4.1962,3.9437,3.8422,3.6841,241.0214,3.4647,3.5571,0.2598,0.0359,0.0519,0.1046,0.0949,0.0051,0.0022,0.0019,0,1815.7925,814.7789,0.0367,0.0047,0.0008,0.2087,2268.5754,183.3412,1.9947,-0.0253,0.1013,0.1926,0.0577,0.0686,0.0632,0.038,8.9302,0.2739,0.0191,0.0031,94.9817,61.2084,0.6766,0,83.0875,87.7994,182.2964,10.7447,-0.0347,0.1472,80.6217,10.1963,9.0334,0.2773,-0.2284,0.2575,0.9016,1.542,0.2596,0.265,7.0371,5.4502,0.204,0,2.7464,2.3807,2.5367,0.0001,12.9,9.8734,-206.8732,-206.8561,2.1564,5.3993,-999.25,0.2965,4874.8003,0.2573,0.095,0.3448,0.0358,0.5244
10398.4,90.3409,160.1502,4.0111,4.4466,4.358,4.2325,4.0644,2.4092,2.2832,2.3489,2.2074,2.1985,3.2823,3.5102,3.4263,3.613,3.4884,236.2673,3.4223,3.4973,0.2559,0.0289,0.0453,0.1077,0.106,0.0065,0.0005,0.002,0,1764.1536,782.0012,0.0411,0.0047,0.0008,0.2228,2212.6721,183.3412,1.0797,-0.0181,0.0613,0.0233,0.0638,0.0636,0.0673,0.0356,9.2528,0.2777,0.0154,0.0029,90.9302,63.5495,0.6946,0,82.6609,91.1031,182.2964,9.8297,-0.0109,0.1767,82.7087,10.1723,9.0121,0.2532,-0.0765,0.2727,1.1618,2.0122,0.2735,0.2533,3.5951,4.3285,0.195,0,2.7382,2.6702,2.6051,0.0001,12.8695,12.8638,-206.5129,-206.8509,1.6173,6.0996,-999.25,0.297,4796,0.2727,0.106,0.3195,0.0288,0.5456
10398.9,91.7077,159.5128,4.3117,4.5811,4.5318,4.4153,4.2773,5.7481,4.8621,4.7623,3.9581,3.9274,4.2216,5.675,5.1048,4.9258,4.572,226.4839,3.5371,3.582,0.2831,0.0187,0.0374,0.1321,0.1356,0.0077,0,0.0008,0.0004,1713.7234,745.7905,0.0495,0.0047,0.0008,0.2766,2166.9211,183.3412,1.0681,-0.0178,0.0561,0.0288,0.0311,0.0647,0.0584,0.036,7.4896,0.2861,0.0147,0.0038,92.3561,63.5495,0.7067,2.1811,83.9994,91.1497,182.2964,9.8181,-0.0033,0.1087,84.6166,10.1564,8.9979,0.2931,0.0037,0.2866,2.9882,3.9872,0.2859,0.2853,3.427,3.7584,0.198,0,2.7366,2.6608,2.6141,0.0001,12.8491,12.8529,-206.9564,-206.8557,1.0782,7.3312,-999.25,0.3326,4781.8335,0.2866,0.0822,0.3253,0.0275,0.565
10399.4,91.7086,160.6105,4.51,4.7464,4.8615,4.7299,4.5959,3.5788,5.7253,6.6696,5.7505,5.6786,4.8165,7.3233,6.4881,5.3962,4.7235,211.42,3.7035,3.8538,0.3337,0.008,0.0314,0.17,0.1741,0.0075,0,0,0.0005,1666.838,708.6613,0.0578,0.0048,0.0008,0.352,2124.7905,183.3412,1.0643,-0.0175,0.0575,0.0468,0.0068,0.0681,0.0412,0.0372,4.013,0.301,0.0183,0.0048,90.0752,63.5495,0.6928,2.2345,81.9386,91.0203,182.2964,9.8143,-0.0002,0.0421,84.5691,10.1223,8.9675,0.3235,-0.0161,0.3034,7.6892,7.3887,0.3074,0.3159,3.4292,3.5264,0.2044,0,2.74,2.63,2.6117,0.0001,12.8056,12.7575,-206.5956,-206.8503,0.5391,8.4725,-999.25,0.3915,4732.8335,0.3036,0.0359,0.3422,0.0342,0.5877
10399.9,91.7102,160.0247,4.9207,5.0715,5.0853,5.0242,4.7329,6.533,3.2845,4.7785,4.6856,4.7002,5.0701,4.8524,5.3945,5.2994,4.6597,199.0362,3.7908,4.4132,0.3772,0.0005,0.0296,0.2015,0.2001,0.0059,0,0,0.0005,1616.2314,687.3047,0.0608,0.0047,0.0008,0.4079,2091.9788,183.3412,1.0643,-0.0173,0.0602,0.0607,0,0.0675,0.0333,0.0371,3.2669,0.3111,0.0149,0.0053,90.5441,63.5495,0.6304,2.126,82.3651,90.5323,182.2964,9.8143,0,0.0065,76.2576,9.9496,8.814,0.3182,-0.0174,0.3125,12.1756,9.7251,0.3319,0.3219,3.4764,3.5011,0.2083,0.2403,2.7345,2.6063,2.6071,0.0001,12.5855,12.6278,-207.079,-206.8431,0,9.0569,-999.25,0.438,4630.167,0.3122,0.0145,0.3392,0.0279,0.6183
10400.4,91.7065,160.0273,5.5622,5.2026,5.3186,5.1758,5.276,5.5921,3.0185,3.1392,3.055,3.0256,5.5862,3.2716,3.5273,3.6088,3.5092,193.2059,3.835,5.219,0.3608,0.0002,0.0327,0.1943,0.1806,0.0039,0,0,0.0013,1579.5374,725.8943,0.0522,0.0042,0.0008,0.3802,2210.6677,183.3412,1.0612,-0.0173,0.063,0.0603,0,0.0639,0.0374,0.0352,3.8733,0.3125,0.0141,0.0049,93.6407,63.5495,0.5605,2.1631,85.1934,88.9127,182.2964,9.8112,-0.0008,-0.0077,86.0001,9.8672,8.7407,0.3659,0.0087,0.3116,8.9604,6.0914,0.3051,0.3534,3.512,3.5269,0.2093,0.2204,2.7307,2.6068,2.6023,0.0001,12.4804,12.4539,-206.6913,-206.8251,0,8.7732,-999.25,0.413,4645.4004,0.3113,0.0257,0.3212,0.0264,0.6267
10400.9,91.6993,159.5871,6.2555,6.1479,6.4171,6.1823,6.3239,4.2783,3.8084,3.2683,3.0844,3.0612,5.5294,4.6694,5.1253,5.0282,4.6626,161.7525,4.098,6.559,0.2965,0.0018,0.039,0.1569,0.1329,0.0036,0,0.0018,0.0008,1553.9741,898.1599,0.0402,0.0045,0.0008,0.296,2402.7388,183.3412,1.0519,-0.0181,0.0623,0.0636,0,0.0573,0.0478,0.0319,5.779,0.3115,0.0104,0.0042,99.5357,63.5495,0.5147,3.1004,90.593,92.7421,182.2964,9.8019,-0.0005,-0.0078,92.9045,9.7109,8.6018,0.2988,-0.0024,0.2455,3.7922,2.6532,0.2575,0.2858,3.5615,3.5177,0.1842,0.3085,2.7222,2.6013,2.6034,0.0001,12.2814,12.3307,-207.1383,-206.802,0,8.0212,-999.25,0.3368,4564,0.2451,0.0537,0.2879,0.0194,0.639
10401.4,91.7008,160.3912,6.9219,7.3488,7.7004,7.1657,7.9083,8.4884,10.0243,8.4407,8.1417,7.9681,7.0618,9.1973,11.4323,11.6447,8.1113,139.5528,5.332,9.2167,0.2045,0.008,0.0398,0.1018,0.0715,0.0018,0.0043,0.0009,0.0002,1597.3022,1125.4214,0.024,0.0048,0.0008,0.1806,2612.7686,183.3412,1.045,-0.018,0.0613,0.0562,0,0.0537,0.0516,0.0293,6.2873,0.314,0.0145,0.004,100.2393,62.379,0.4959,2.6824,91.2609,92.1846,182.2964,9.795,0.0003,-0.0015,92.7252,9.7826,8.6655,0.1651,-0.0306,0.1871,1.0571,0.7649,0.2031,0.1694,3.4517,3.4741,0.1552,0.0386,2.7227,2.6139,2.6052,0.0001,12.3727,12.4637,-207.2298,-206.7699,0,6.3756,-999.25,0.2284,4772,0.1871,0.0637,0.2699,0.0272,0.6392
10401.9,91.6868,160.5935,7.7802,9.8208,10.4615,10.2714,10.0104,11.7894,15.0615,14.2662,12.2488,11.8447,8.8323,17.7596,20.5742,17.4099,11.9034,97.3578,7.5362,13.4786,0.1362,0.0155,0.0361,0.0589,0.0327,0.002,0.0061,0.0001,0,1683.1097,1297.5457,0.0152,0.0047,0.0008,0.0998,2834.3772,183.3412,1.0412,-0.0176,0.0588,0.0522,0.0177,0.0501,0.0444,0.0267,6.6417,0.3292,0.0172,0.0038,101.3918,63.5495,0.5017,2.6844,92.3257,91.8881,182.2964,9.7912,0.0028,0.0138,88.0036,10.203,9.0393,0.14,-0.0317,0.1652,0.0641,0.0661,0.1909,0.1466,3.4096,3.4216,0.1417,0.1007,2.72,2.6207,2.6094,0.0001,12.9085,12.8503,-206.5257,-206.7554,0,4.942,-999.25,0.1513,4726,0.1653,0.0445,0.2517,0.0322,0.6716
10402.4,91.6968,160.593,8.8119,11.1048,11.5583,11.7721,11.435,7.6422,7.6938,6.8313,5.1078,5.0709,9.6687,9.5517,17.0629,16.9106,12.4316,84.9468,4.9142,7.9355,0.101,0.0212,0.0287,0.0357,0.0214,0.0044,0.004,0.0003,0,1654.428,1377.8936,0.0147,0.0041,0.0008,0.0658,3069.4309,183.3412,0.9595,-0.0171,0.0616,0.0675,0.0201,0.0497,0.0302,0.0255,5.7525,0.3473,0.0233,0.0042,103.9019,63.5495,0.5363,2.7055,94.9493,92.7388,182.2964,9.7095,0.0047,0.0225,96.1717,10.5781,9.373,0.168,0.0048,0.1712,0.0144,0.0403,0.1918,0.1687,3.4499,3.3674,0.1461,0.0135,2.7225,2.5945,2.6046,0.0001,13.3867,13.3084,-206.8676,-206.7295,0,4.0898,-999.25,0.1157,4667.7998,0.1713,0.0063,0.2499,0.0436,0.7003
10402.9,91.6728,160.4564,10.1622,11.6911,12.5064,13.4035,12.1717,11.2137,7.1578,7.9956,6.983,6.821,10.771,11.8956,12.4453,15.1192,10.2685,74.6073,7.0334,11.6676,0.0661,0.0226,0.0186,0.0175,0.0109,0.006,0.0027,0.0004,0.0002,1617.8596,1434.234,0.0128,0.004,0.0008,0.0377,3219.3518,183.3412,0.9333,-0.0169,0.0691,0.0752,0.0201,0.0486,0.0397,0.0245,4.1439,0.3386,0.0265,0.0038,107.8996,63.5495,0.5465,2.721,98.7158,96.4686,182.2964,9.6833,0.0043,0.0187,100.5961,10.7999,9.5702,0.1713,0.0348,0.1734,0.0019,0.0146,0.1851,0.183,3.2055,3.3076,0.1494,0.166,2.7261,2.5813,2.5918,0.0001,13.6694,12.7718,-206.3566,-206.6918,0,3.452,-999.25,0.0789,4607.2002,0.1734,0.0318,0.2441,0.0497,0.6744
10403.4,91.6401,161.4153,10.5415,12.5971,13.6161,15.1874,12.8778,13.0656,13.4871,11.3259,9.696,9.4024,10.2596,11.4247,11.4653,17.6539,9.9051,65.8443,8.2027,11.2975,0.0484,0.0254,0.0138,0.0051,0.0088,0.0093,0.0013,0.0001,0.001,1588.6991,1529.1215,0.0162,0.0041,0.0008,0.0254,3332.3203,183.3412,0.9218,-0.0167,0.0765,0.0776,0.0103,0.0489,0.0713,0.0247,3.4771,0.301,0.0275,0.0035,107.1354,63.5495,0.5365,3.9907,98.0664,100.6717,182.2964,9.6718,0.002,0.0056,99.4506,11.2008,9.9269,0.164,0.032,0.1637,0.0008,0.0194,0.1739,0.163,3.2636,3.3238,0.1452,0,2.7331,2.5773,2.5791,0.0001,14.1806,16.5204,-206.9242,-206.6697,0,3.2334,-999.25,0.0646,4575.6001,0.1635,0.1169,0.2459,0.0514,0.5857
10403.9,80.7895,160.4501,11.119,13.1783,14.7425,16.5458,14.0302,13.1214,13.6726,15.1059,9.6129,9.3812,10.6405,12.5169,12.978,14.7502,12.2764,60.4384,8.8529,11.3009,0.0397,0.0232,0.0105,0.0022,0.0082,0.0077,0.0025,0.0006,0.0005,1592.9753,1631.4089,0.0155,0.0042,0.0008,0.0216,3450.2419,183.3412,0.9225,-0.0165,0.0761,0.0771,0.0021,0.0492,0.1156,0.0253,3.5528,0.2485,0.0262,0.0031,98.3841,63.5495,0.5124,2.8346,90.0529,95.2099,182.2964,9.6725,0.0001,-0.0042,94.2998,21.0987,18.7395,0.1499,0.0264,0.1542,0.0004,0.0147,0.1631,0.1485,3.2549,3.5401,0.1387,0,2.7401,2.5782,2.5799,0.0001,26.8126,24.2414,-206.3915,-206.6263,0,3.4528,-999.25,0.0552,4632,0.154,0.2359,0.2474,0.049,0.4676
10404.4,69.939,142.8732,11.4084,14.7444,16.2537,18.3731,15.523,6.7336,6.4751,6.3365,6.3654,6.283,10.6544,11.493,12.397,14.9126,12.4134,54.4275,6.5268,6.936,0.034,0.0188,0.008,0.0034,0.0075,0.007,0.0023,0.0006,0.0005,1604.4901,1743.0139,0.014,0.0042,0.0008,0.0213,3604.1311,183.3412,0.8532,-0.0159,0.0552,0.0538,0.0095,0.0525,0.1434,0.0277,4.6268,0.2097,0.0235,0.0031,86.9161,63.5495,0.4909,0.3839,79.7991,86.2489,182.2964,9.6032,0.0024,0.01,76.5555,46.82,41.6896,0.1442,0.0265,0.1473,0.0003,0.0092,0.1535,0.1486,3.7681,3.9461,0.1294,0,2.746,2.618,2.6157,0.0001,59.7084,72.0262,-206.8182,-206.5968,0,4.0635,-999.25,0.048,4652,0.1474,0.3108,0.2641,0.0439,0.3812
10404.9,76.496,125.2964,12.2502,15.9172,17.6292,20.5445,18.2919,13.6381,16.5491,18.7239,14.902,14.4342,13.7678,20.6569,26.2857,29.1259,23.6134,48.6748,13.6284,10.4252,0.0271,0.0137,0.0059,0.0043,0.0067,0.0085,0.0004,0,0.0012,1584.0776,1868.4325,0.0137,0.0042,0.0008,0.0211,3741.9463,183.3412,0.7793,-0.0151,0.0349,0.0394,0.0269,0.0555,0.1535,0.0296,5.3121,0.1925,0.0222,0.0032,75.8779,65.8906,0.4776,2.5655,69.8932,75.21,182.2964,9.5293,0.0004,0.0112,68.5421,176.203,161.2967,0.1453,0.0765,0.1384,0.0003,0.0063,0.1478,0.1427,5.1444,4.4101,0.1188,0.2155,2.7498,2.6427,2.6502,0.0143,2317.4827,71.1628,-206.1875,-206.608,0,5.2548,-999.25,0.0408,4598.8335,0.1386,0.3379,0.279,0.0416,0.3415
10405.4,76.517,125.2793,12.925,18.3186,20.6082,22.764,20.8879,10.4294,19.451,24.9856,20.9852,20.1484,13.1161,30.8213,29.8274,26.5016,23.8789,43.929,19.9973,10.1149,0.017,0.0083,0.0045,0.0016,0.0078,0.0088,0,0,0.0008,1568.4974,2043.5259,0.0148,0.0041,0.0008,0.0191,3945.8289,183.3412,0.9333,-0.0159,0.0138,-0.022,0.0448,0.0578,0.154,0.0315,5.9224,0.1873,0.0192,0.003,67.7318,63.5495,0.4914,2.6178,61.9669,63.8229,182.2964,9.6833,-0.0024,0.0075,64.5953,16.3974,17.1394,0.1248,0.1279,0.1272,0.0002,0.0037,0.144,0.131,4.5135,4.7218,0.1065,0.1591,2.7499,2.7476,2.6864,0.0263,48.2827,61.3941,-206.4337,-206.5992,0,7.4518,-999.25,0.0319,4520.2002,0.1272,0.3393,0.2906,0.036,0.3341
10405.9,76.4898,126.3927,13.3586,18.0797,21.5664,23.0833,22.8369,12.6754,13.7984,17.0155,12.4482,12.003,12.5299,16.0977,26.0829,27.6301,23.7856,43.3214,13.0914,11.954,0.0144,0.0042,0.0052,0.002,0.0087,0.0085,0,0,0.0008,1548.04,2297.0027,0.0149,0.0041,0.0008,0.0199,4312.4619,183.3412,0.9826,-0.016,0.0016,-0.01,0.073,0.0588,0.1428,0.0324,6.3267,0.1984,0.0156,0.0035,59.1007,62.379,0.5177,3.6205,53.9537,52.9717,182.2964,9.7326,-0.0053,-0.0022,52.8377,48.5133,43.5765,0.1287,0.1344,0.1192,0.0003,0.0017,0.132,0.1371,4.7599,4.8349,0.0984,0.1138,2.7453,2.7271,2.7072,0.0239,67.0122,54.8463,-206.5587,-206.6026,0,10.7772,-999.25,0.0293,4516.8003,0.1192,0.309,0.2954,0.0291,0.3665
10407.1,76.4986,126.3774,13.9189,17.6119,23.133,23.403,24.9425,14.232,13.3995,16.4577,17.8438,16.9018,13.8953,19.1386,20.977,20.6768,18.6471,42.7296,18.0088,10.048,0.0248,0.0029,0.0085,0.008,0.0111,0.0065,0,0,0.0012,1567.9785,2578.2539,0.0134,0.004,0.0008,0.0269,4599.1875,183.3412,0.7839,-0.0143,-0.0115,-0.0184,0.0675,0.0601,0.1215,0.033,6.8036,0.221,0.0156,0.0039,47.1241,64.7201,0.5237,3.2003,43.3983,40.4045,182.2964,9.5339,-0.0024,0.0123,44.5025,100.5939,90.1819,0.1204,0.0541,0.1078,0.0008,0.004,0.112,0.1111,4.8313,4.7551,0.0879,0,2.7429,2.7414,2.7297,0.0084,138.6915,121.1749,-206.7574,-206.6056,0,9.5254,-999.25,0.0382,4673.3335,0.1077,0.2519,0.302,0.0292,0.4168
10407.6,76.5092,125.7295,14.2236,18.7862,23.4983,22.2391,25.2494,15.6002,19.6628,20.4646,24.0139,22.6004,14.4714,18.0729,22.3466,19.8074,18.882,44.9659,22.9808,10.754,0.0441,0.0059,0.0132,0.0164,0.0134,0.0033,0.0006,0.0009,0.0009,1688.1782,2833.6201,0.0105,0.0041,0.0008,0.0356,4768.2427,183.3412,0.6907,-0.0132,-0.0154,-0.0284,0.0027,0.0609,0.0881,0.0327,7.9888,0.2593,0.019,0.0048,42.0381,63.5495,0.5161,1.6175,38.8754,33.9898,182.2964,9.4407,0.0011,0.0339,32.9355,407.2786,365.1854,0.066,-0.0183,0.095,0.0015,0.005,0.0945,0.0668,4.7352,4.6092,0.0785,0.0903,2.7406,2.7586,2.7363,0.0099,591.598,268.3711,-206.6563,-206.6319,0,6.7713,-999.25,0.0546,4724,0.095,0.1619,0.3061,0.0356,0.4965
10408.1,76.4965,126.2864,14.4659,19.6006,23.3616,22.273,24.845,14.5159,19.5876,20.9703,25.0585,23.7031,13.9677,19.5801,23.745,21.1273,20.5997,44.8975,23.3786,10.3199,0.0648,0.0122,0.0179,0.024,0.0136,0.0002,0.0017,0.0023,0.0001,1660.0226,2690.533,0.0072,0.0042,0.0008,0.0418,4699.4507,183.3412,0.6907,-0.0135,-0.0114,-0.0058,0.0142,0.0603,0.0617,0.0317,8.6346,0.2919,0.0234,0.0048,43.8691,63.5495,0.507,2.956,40.5687,36.2667,182.2964,9.4407,0.0043,0.0582,39.2079,57.6946,51.4547,0.0856,-0.0095,0.1034,0.0021,0.0033,0.1065,0.0836,4.4715,4.4866,0.085,0.1476,2.7394,2.72,2.7294,0.0001,74.1472,67.5014,-206.2576,-206.6563,0,4.4452,-999.25,0.0719,4678.3999,0.1034,0.0909,0.3029,0.0438,0.5625
10408.6,76.5104,126.0383,14.477,19.415,22.6891,21.2818,23.7929,16.1251,24.4293,24.5535,24.5486,23.3313,14.8471,20.4018,24.5569,21.328,21.5676,46.9886,21.7774,10.6744,0.0762,0.019,0.0207,0.028,0.0089,0,0.0025,0.0022,0,1615.4026,2324.314,0.0051,0.0042,0.0008,0.0416,4499.4243,183.3412,0.7331,-0.0146,0.0065,0.0008,0.0205,0.0587,0.0461,0.031,7.7572,0.3126,0.022,0.0046,51.5471,60.0379,0.4834,2.3705,47.579,44.178,182.2964,9.4831,0.0053,0.0716,49.7134,26.4833,23.5383,0.1054,-0.0003,0.1289,0.0019,0.0019,0.1284,0.1156,4.1794,4.4339,0.1056,0.2004,2.7338,2.7087,2.6989,0.0001,33.691,41.7967,-207.0663,-206.6323,0,3.3329,-999.25,0.0813,4644,0.1287,0.0491,0.2948,0.0412,0.6149
10409.1,76.5072,125.752,14.5634,19.179,22.5327,21.2873,22.0192,19.9831,28.8379,25.7956,21.6516,20.7919,16.1499,21.9236,25.097,23.2794,22.8965,46.9764,18.9634,10.3559,0.0762,0.0228,0.0246,0.0243,0.0047,0,0.0032,0.0013,0,1582.6963,1894.1998,0.0046,0.0041,0.0008,0.0335,4108.7686,183.3412,0.7516,-0.0154,0.0324,0.0173,0.023,0.0571,0.0407,0.0311,5.8141,0.3209,0.0155,0.0042,59.5541,62.379,0.4782,2.6232,54.9245,53.7435,182.2964,9.5016,-0.0048,0.0767,53.9469,30.8008,27.3893,0.1918,-0.0047,0.1623,0.0012,0.0016,0.1458,0.1958,4.2893,4.4458,0.1326,0.2472,2.7255,2.6804,2.6546,0.0001,39.2107,32.0013,-206.8033,-206.6795,0,2.6372,-999.25,0.0809,4549,0.1621,0.0344,0.2869,0.0291,0.6496
10409.6,76.503,125.6013,14.5926,18.8391,22.4067,21.7595,21.3917,15.119,21.6211,22.9695,18.4341,17.8213,15.045,18.7737,22.2173,22.1607,21.1204,45.9569,16.9716,10.255,0.0815,0.028,0.03,0.0195,0.0041,0,0.0032,0.0009,0,1569.2502,1723.0479,0.0042,0.0041,0.0008,0.0277,3766.0652,183.3412,0.7885,-0.0157,0.0592,0.12,0.0198,0.0546,0.0392,0.0307,4.6592,0.326,0.009,0.0036,68.7528,62.379,0.4818,2.5695,63.304,64.7082,182.2964,9.5385,-0.0109,0.0678,61.2443,14.06,12.5066,0.1835,-0.0249,0.165,0.001,0.0015,0.1486,0.1839,5.1066,4.35,0.1415,0.356,2.7168,2.5049,2.6087,0.002,18.0249,20.4175,-207.0449,-206.754,0,2.1656,-999.25,0.0858,4617,0.1647,0.0303,0.2747,0.0168,0.6782
10410.1,76.5114,126.3492,14.6851,18.3887,21.8596,22.3449,20.2427,14.3881,18.667,23.1073,18.5308,17.9175,14.6374,18.6219,22.353,22.1871,22.3333,44.753,17.1752,10.7698,0.0856,0.0321,0.0338,0.0139,0.0076,0.0001,0.0024,0.001,0,1642.5774,1657.4365,0.0053,0.004,0.0008,0.025,3462.9224,183.3412,0.9218,-0.0164,0.0756,0.0606,0.0135,0.0542,0.0371,0.0308,4.0245,0.3288,0.0064,0.0036,77.8359,61.2084,0.5,0.4921,71.2471,76.7407,182.2964,9.6718,-0.0127,0.0493,74.648,10.436,9.5506,0.1542,-0.0168,0.1503,0.0011,0.0029,0.1517,0.1497,4.0905,4.0561,0.1361,0.1607,2.7136,2.6063,2.5807,0.0001,14.7064,19.9587,-206.4811,-206.8074,0,1.9833,-999.25,0.0908,4670,0.1503,0.0249,0.2726,0.0119,0.6906
